Event ID,Outage Start,YEAR,MONTH,Season,State,Postal Code,Climate Region,NERC Region,Climate Category,Cause Category,Cause Detail,Duration Minutes,Duration Hours,Duration Bucket,Customers Affected,Urban Population Density,Outage Count
945,2011-05-11 11:00:00,2011,5,Spring,New York,NY,Northeast,NPCC,Normal,Intentional Attack,Vandalism,30.0,0.5,Under 1 day,0.0,4161.4,1
14,2011-05-11 15:55:00,2011,5,Spring,Minnesota,MN,East North Central,MRO,Normal,Intentional Attack,Vandalism,1322.0,22.033333333333335,Under 1 day,0.0,2279.0,1
1488,2011-05-21 17:00:00,2011,5,Spring,Nevada,NV,West,WECC,Normal,Intentional Attack,Vandalism,1534.0,25.566666666666666,1 to 3 days,,3314.8,1
860,2011-05-22 17:09:00,2011,5,Spring,Missouri,MO,Central,SPP,Normal,Severe Weather,,12652.0,210.86666666666667,More than 3 days,20000.0,2053.5,1
861,2011-05-23 12:30:00,2011,5,Spring,Missouri,MO,Central,SERC,Normal,Severe Weather,,2880.0,48.0,1 to 3 days,70000.0,2053.5,1
321,2011-05-23 16:45:00,2011,5,Spring,Indiana,IN,Central,RFC,Normal,Severe Weather,,3314.0,55.233333333333334,1 to 3 days,215387.0,1860.0,1
349,2011-05-24 09:00:00,2011,5,Spring,Illinois,IL,Central,RFC,Normal,Intentional Attack,Vandalism,1450.0,24.166666666666668,1 to 3 days,0.0,2877.6,1
1325,2011-05-24 16:35:00,2011,5,Spring,Virginia,VA,Southeast,SERC,Normal,Severe Weather,,1205.0,20.083333333333332,Under 1 day,175000.0,2265.2,1
1433,2011-05-24 16:45:00,2011,5,Spring,Oklahoma,OK,South,SPP,Normal,Severe Weather,,2895.0,48.25,1 to 3 days,54000.0,1901.7,1
329,2011-05-25 22:14:00,2011,5,Spring,Indiana,IN,Central,RFC,Normal,Severe Weather,,3646.0,60.766666666666666,1 to 3 days,141000.0,1860.0,1
346,2011-05-26 01:00:00,2011,5,Spring,Mississippi,MS,South,SERC,Normal,System Operability Disruption,Transmission Interruption,300.0,5.0,Under 1 day,10000.0,1324.0,1
1379,2011-05-26 18:30:00,2011,5,Spring,Georgia,GA,Southeast,SERC,Normal,Severe Weather,,2054.0,34.233333333333334,1 to 3 days,218783.0,1516.0,1
620,2011-05-26 19:56:00,2011,5,Spring,Pennsylvania,PA,Northeast,RFC,Normal,Severe Weather,,1324.0,22.066666666666666,Under 1 day,120001.0,2123.4,1
74,2011-05-29 18:30:00,2011,5,Spring,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,3090.0,51.5,1 to 3 days,113000.0,2034.1,1
808,2011-06-02 23:45:00,2011,6,Summer,South Carolina,SC,Southeast,SERC,Normal,Severe Weather,,2415.0,40.25,1 to 3 days,50465.0,1288.1,1
1228,2011-06-04 01:17:00,2011,6,Summer,California,CA,West,WECC,Normal,Intentional Attack,Vandalism,128.0,2.1333333333333333,Under 1 day,420.0,4303.7,1
230,2011-06-05 05:30:00,2011,6,Summer,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,1200.0,20.0,Under 1 day,78000.0,2435.3,1
1221,2011-06-05 20:02:00,2011,6,Summer,California,CA,West,WECC,Normal,Islanding,,53.0,0.8833333333333333,Under 1 day,5314.0,4303.7,1
1300,2011-06-06 15:00:00,2011,6,Summer,Arkansas,AR,South,SPP,Normal,Public Appeal,,2880.0,48.0,1 to 3 days,13000.0,1492.8,1
727,2011-06-07 14:00:00,2011,6,Summer,Ohio,OH,Central,RFC,Normal,Severe Weather,,960.0,16.0,Under 1 day,52747.0,2033.7,1
388,2011-06-09 04:30:00,2011,6,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,Thunderstorm,450.0,7.5,Under 1 day,169000.0,2877.6,1
1324,2011-06-12 19:00:00,2011,6,Summer,Virginia,VA,Southeast,RFC,Normal,Severe Weather,Thunderstorm,90.0,1.5,Under 1 day,56000.0,2265.2,1
1526,2011-06-15 16:00:00,2011,6,Summer,Idaho,ID,Northwest,WECC,Normal,Intentional Attack,Vandalism,870.0,14.5,Under 1 day,,2216.8,1
1390,2011-06-15 19:15:00,2011,6,Summer,Georgia,GA,Southeast,SERC,Normal,Severe Weather,Thunderstorm,645.0,10.75,Under 1 day,169000.0,1516.0,1
738,2011-06-15 19:17:00,2011,6,Summer,North Carolina,NC,Southeast,SERC,Normal,Severe Weather,Thunderstorm,388.0,6.466666666666667,Under 1 day,70135.0,1367.2,1
1380,2011-06-18 15:30:00,2011,6,Summer,Georgia,GA,Southeast,SERC,Normal,Severe Weather,Thunderstorm,1452.0,24.2,1 to 3 days,93828.0,1516.0,1
1303,2011-06-18 16:45:00,2011,6,Summer,Arkansas,AR,South,SPP,Normal,Public Appeal,,3314.0,55.233333333333334,1 to 3 days,,1492.8,1
370,2011-06-21 21:45:00,2011,6,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,Thunderstorm,1695.0,28.25,1 to 3 days,300000.0,2877.6,1
1373,2011-06-23 08:10:00,2011,6,Summer,Vermont,VT,Northeast,NPCC,Normal,Intentional Attack,Vandalism,50.0,0.8333333333333334,Under 1 day,0.0,1558.8,1
1513,2011-06-26 16:46:00,2011,6,Summer,Kansas,KS,South,SPP,Normal,Public Appeal,,913.0,15.216666666666667,Under 1 day,,2176.5,1
248,2011-06-27 15:00:00,2011,6,Summer,Texas,TX,South,TRE,Normal,Public Appeal,,240.0,4.0,Under 1 day,0.0,2435.3,1
272,2011-06-29 11:30:00,2011,6,Summer,Texas,TX,South,SPP,Normal,Public Appeal,,394.0,6.566666666666666,Under 1 day,0.0,2435.3,1
492,2011-06-30 14:11:00,2011,6,Summer,Arizona,AZ,Southwest,WECC,Normal,System Operability Disruption,Majorsystem Interruption,554.0,9.233333333333333,Under 1 day,160000.0,2625.4,1
360,2011-06-30 22:30:00,2011,6,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,,1110.0,18.5,Under 1 day,121000.0,2877.6,1
1397,2011-07-01 08:00:00,2011,7,Summer,Connecticut,CT,Northeast,NPCC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,0.0,1721.9,1
709,2011-07-01 16:38:00,2011,7,Summer,Ohio,OH,Central,RFC,Normal,Intentional Attack,Vandalism,360.0,6.0,Under 1 day,0.0,2033.7,1
1,2011-07-01 17:00:00,2011,7,Summer,Minnesota,MN,East North Central,MRO,Normal,Severe Weather,,3060.0,51.0,1 to 3 days,70000.0,2279.0,1
124,2011-07-02 20:15:00,2011,7,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,5865.0,97.75,More than 3 days,182000.0,2034.1,1
1312,2011-07-04 18:00:00,2011,7,Summer,Virginia,VA,Southeast,SERC,Normal,Severe Weather,,180.0,3.0,Under 1 day,51580.0,2265.2,1
660,2011-07-05 10:40:00,2011,7,Summer,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,57.0,0.95,Under 1 day,0.0,2737.1,1
1371,2011-07-06 09:51:00,2011,7,Summer,Vermont,VT,Northeast,NPCC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,1558.8,1
611,2011-07-08 10:00:00,2011,7,Summer,Pennsylvania,PA,Northeast,RFC,Normal,Intentional Attack,Vandalism,4260.0,71.0,1 to 3 days,,2123.4,1
162,2011-07-11 09:00:00,2011,7,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,85.0,1.4166666666666667,Under 1 day,103000.0,2034.1,1
148,2011-07-11 11:15:00,2011,7,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,1260.0,21.0,Under 1 day,85000.0,2034.1,1
1099,2011-07-12 20:20:00,2011,7,Summer,California,CA,West,WECC,Normal,Intentional Attack,Vandalism,70.0,1.1666666666666667,Under 1 day,,4303.7,1
1497,2011-07-13 17:19:00,2011,7,Summer,Colorado,CO,Southwest,WECC,Normal,System Operability Disruption,,284.0,4.733333333333333,Under 1 day,,2836.1,1
186,2011-07-14 11:00:00,2011,7,Summer,Texas,TX,South,TRE,Normal,Public Appeal,,480.0,8.0,Under 1 day,0.0,2435.3,1
161,2011-07-18 17:00:00,2011,7,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,8430.0,140.5,More than 3 days,197166.0,2034.1,1
1456,2011-07-19 11:45:00,2011,7,Summer,Maine,ME,Northeast,NPCC,Normal,Intentional Attack,Vandalism,195.0,3.25,Under 1 day,,1428.0,1
429,2011-07-20 09:10:00,2011,7,Summer,Washington,WA,Northwest,WECC,Normal,Intentional Attack,Vandalism,440.0,7.333333333333333,Under 1 day,,2380.0,1
77,2011-07-21 12:32:00,2011,7,Summer,Michigan,MI,East North Central,RFC,Normal,Public Appeal,,1078.0,17.966666666666665,Under 1 day,,2034.1,1
393,2011-07-21 13:00:00,2011,7,Summer,Illinois,IL,Central,SERC,Normal,Public Appeal,,120.0,2.0,Under 1 day,,2877.6,1
960,2011-07-22 11:00:00,2011,7,Summer,New York,NY,Northeast,NPCC,Normal,Public Appeal,,420.0,7.0,Under 1 day,,4161.4,1
725,2011-07-22 11:34:00,2011,7,Summer,Ohio,OH,Central,RFC,Normal,System Operability Disruption,,352.0,5.866666666666666,Under 1 day,23000.0,2033.7,1
364,2011-07-23 02:30:00,2011,7,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,,1830.0,30.5,1 to 3 days,169000.0,2877.6,1
1474,2011-07-24 14:34:00,2011,7,Summer,New Hampshire,NH,Northeast,NPCC,Normal,Intentional Attack,Vandalism,73.0,1.2166666666666666,Under 1 day,0.0,1232.6,1
446,2011-07-27 12:07:00,2011,7,Summer,Washington,WA,Northwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2380.0,1
309,2011-07-28 00:14:00,2011,7,Summer,Indiana,IN,Central,RFC,Normal,Severe Weather,,2146.0,35.766666666666666,1 to 3 days,201000.0,1860.0,1
635,2011-07-28 07:26:00,2011,7,Summer,Kentucky,KY,Central,SERC,Normal,Fuel Supply Emergency,Coal,1440.0,24.0,1 to 3 days,,1795.8,1
479,2011-07-29 11:46:00,2011,7,Summer,Washington,WA,Northwest,WECC,Normal,Intentional Attack,Vandalism,314.0,5.233333333333333,Under 1 day,,2380.0,1
801,2011-07-29 20:45:00,2011,7,Summer,New Jersey,NJ,Northeast,RFC,Normal,Severe Weather,,3339.0,55.65,1 to 3 days,67900.0,2851.2,1
262,2011-08-01 15:00:00,2011,8,Summer,Texas,TX,South,TRE,Cold,Public Appeal,,6000.0,100.0,More than 3 days,0.0,2435.3,1
1416,2011-08-02 10:15:00,2011,8,Summer,Oklahoma,OK,South,SPP,Cold,Public Appeal,,1381.0,23.016666666666666,Under 1 day,,1901.7,1
375,2011-08-02 21:30:00,2011,8,Summer,Illinois,IL,Central,RFC,Cold,Severe Weather,,1290.0,21.5,Under 1 day,71500.0,2877.6,1
953,2011-08-03 10:00:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,Coal,23040.0,384.0,More than 3 days,,4161.4,1
1425,2011-08-03 16:29:00,2011,8,Summer,Oklahoma,OK,South,SPP,Cold,Public Appeal,,431.0,7.183333333333334,Under 1 day,,1901.7,1
1299,2011-08-03 16:30:00,2011,8,Summer,Arkansas,AR,South,SPP,Cold,Public Appeal,,270.0,4.5,Under 1 day,0.0,1492.8,1
423,2011-08-08 09:35:00,2011,8,Summer,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,385.0,6.416666666666667,Under 1 day,,2380.0,1
1414,2011-08-08 19:36:00,2011,8,Summer,Oklahoma,OK,South,SPP,Cold,Islanding,,984.0,16.4,Under 1 day,14500.0,1901.7,1
1423,2011-08-08 20:58:00,2011,8,Summer,Oklahoma,OK,South,SPP,Cold,Severe Weather,,2612.0,43.53333333333333,1 to 3 days,54000.0,1901.7,1
401,2011-08-09 10:26:00,2011,8,Summer,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,394.0,6.566666666666666,Under 1 day,,2380.0,1
638,2011-08-13 16:41:00,2011,8,Summer,Kentucky,KY,Central,SERC,Cold,Severe Weather,,1579.0,26.316666666666666,1 to 3 days,181700.0,1795.8,1
675,2011-08-15 02:05:00,2011,8,Summer,Utah,UT,Southwest,WECC,Cold,Intentional Attack,Vandalism,95.0,1.5833333333333333,Under 1 day,0.0,2737.1,1
464,2011-08-18 09:51:00,2011,8,Summer,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,369.0,6.15,Under 1 day,,2380.0,1
168,2011-08-20 17:42:00,2011,8,Summer,Michigan,MI,East North Central,RFC,Cold,Severe Weather,,4458.0,74.3,More than 3 days,65000.0,2034.1,1
487,2011-08-22 10:05:00,2011,8,Summer,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,355.0,5.916666666666667,Under 1 day,,2380.0,1
195,2011-08-23 15:43:00,2011,8,Summer,Texas,TX,South,TRE,Cold,Public Appeal,,197.0,3.283333333333333,Under 1 day,0.0,2435.3,1
194,2011-08-24 07:45:00,2011,8,Summer,Texas,TX,South,TRE,Cold,Severe Weather,,1335.0,22.25,Under 1 day,79000.0,2435.3,1
266,2011-08-24 13:20:00,2011,8,Summer,Texas,TX,South,TRE,Cold,Public Appeal,,7540.0,125.66666666666667,More than 3 days,0.0,2435.3,1
701,2011-08-25 00:30:00,2011,8,Summer,Ohio,OH,Central,RFC,Cold,Severe Weather,,5490.0,91.5,More than 3 days,107833.0,2033.7,1
592,2011-08-26 00:30:00,2011,8,Summer,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,200717.0,2123.4,1
748,2011-08-27 02:00:00,2011,8,Summer,North Carolina,NC,Southeast,SERC,Cold,System Operability Disruption,Distribution Interruption,195.0,3.25,Under 1 day,1200.0,1367.2,1
766,2011-08-27 02:57:00,2011,8,Summer,North Carolina,NC,Southeast,SERC,Cold,Severe Weather,,4113.0,68.55,1 to 3 days,285465.0,1367.2,1
759,2011-08-27 19:00:00,2011,8,Summer,North Carolina,NC,Southeast,SERC,Cold,Severe Weather,,2551.0,42.516666666666666,1 to 3 days,136000.0,1367.2,1
573,2011-08-27 20:30:00,2011,8,Summer,Maryland,MD,Northeast,RFC,Cold,Severe Weather,,11700.0,195.0,More than 3 days,760113.0,2511.4,1
609,2011-08-27 22:00:00,2011,8,Summer,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,264000.0,2123.4,1
785,2011-08-27 22:00:00,2011,8,Summer,New Jersey,NJ,Northeast,RFC,Cold,Severe Weather,,2520.0,42.0,1 to 3 days,140000.0,2851.2,1
534,2011-08-27 23:00:00,2011,8,Summer,Maryland,MD,Northeast,RFC,Cold,Severe Weather,,1980.0,33.0,1 to 3 days,108000.0,2511.4,1
842,2011-08-27 23:05:00,2011,8,Summer,District of Columbia,DC,Northeast,RFC,Cold,Severe Weather,,2425.0,40.416666666666664,1 to 3 days,220000.0,9856.5,1
972,2011-08-28 00:01:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,180000.0,4161.4,1
802,2011-08-28 00:23:00,2011,8,Summer,New Jersey,NJ,Northeast,RFC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,665000.0,2851.2,1
775,2011-08-28 00:30:00,2011,8,Summer,New Jersey,NJ,Northeast,RFC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,650000.0,2851.2,1
626,2011-08-28 02:58:00,2011,8,Summer,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,284000.0,2123.4,1
923,2011-08-28 05:00:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,152261.0,4161.4,1
979,2011-08-28 05:01:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Severe Weather,,8640.0,144.0,More than 3 days,50000.0,4161.4,1
970,2011-08-28 07:00:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Severe Weather,,8221.0,137.01666666666668,More than 3 days,99700.0,4161.4,1
1394,2011-08-28 07:40:00,2011,8,Summer,Connecticut,CT,Northeast,NPCC,Cold,Severe Weather,,1440.0,24.0,1 to 3 days,158000.0,1721.9,1
958,2011-08-28 09:42:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Severe Weather,,2299.0,38.31666666666667,1 to 3 days,100000.0,4161.4,1
1436,2011-08-28 12:10:00,2011,8,Summer,Massachusetts,MA,Northeast,NPCC,Cold,Severe Weather,,1.0,0.016666666666666666,Under 1 day,50000.0,2016.3,1
926,2011-08-28 12:30:00,2011,8,Summer,New York,NY,Northeast,NPCC,Cold,Severe Weather,,1.0,0.016666666666666666,Under 1 day,116000.0,4161.4,1
834,2011-08-28 20:55:00,2011,8,Summer,Oregon,OR,Northwest,WECC,Cold,Intentional Attack,Vandalism,164.0,2.7333333333333334,Under 1 day,0.0,2804.9,1
410,2011-09-01 08:13:00,2011,9,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,467.0,7.783333333333333,Under 1 day,,2380.0,1
167,2011-09-03 14:00:00,2011,9,Fall,Michigan,MI,East North Central,RFC,Cold,Severe Weather,,7440.0,124.0,More than 3 days,105000.0,2034.1,1
452,2011-09-08 19:53:00,2011,9,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1207.0,20.116666666666667,Under 1 day,,2380.0,1
784,2011-09-12 09:15:00,2011,9,Fall,New Jersey,NJ,Northeast,RFC,Cold,Intentional Attack,Vandalism,375.0,6.25,Under 1 day,0.0,2851.2,1
473,2011-09-13 11:43:00,2011,9,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1697.0,28.283333333333335,1 to 3 days,,2380.0,1
977,2011-09-13 14:03:00,2011,9,Fall,New York,NY,Northeast,NPCC,Cold,Intentional Attack,Vandalism,258.0,4.3,Under 1 day,0.0,4161.4,1
676,2011-09-14 09:00:00,2011,9,Fall,Utah,UT,Southwest,WECC,Cold,Intentional Attack,Vandalism,300.0,5.0,Under 1 day,0.0,2737.1,1
455,2011-09-20 12:55:00,2011,9,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,245.0,4.083333333333333,Under 1 day,,2380.0,1
718,2011-09-22 14:50:00,2011,9,Fall,Ohio,OH,Central,RFC,Cold,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,0.0,2033.7,1
419,2011-09-24 16:17:00,2011,9,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1423.0,23.716666666666665,Under 1 day,,2380.0,1
1404,2011-09-28 09:30:00,2011,9,Fall,Connecticut,CT,Northeast,NPCC,Cold,Intentional Attack,Vandalism,210.0,3.5,Under 1 day,,1721.9,1
287,2011-09-29 05:00:00,2011,9,Fall,Texas,TX,South,TRE,Cold,Severe Weather,,1500.0,25.0,1 to 3 days,65000.0,2435.3,1
426,2011-09-29 18:44:00,2011,9,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1276.0,21.266666666666666,Under 1 day,,2380.0,1
456,2011-10-07 08:04:00,2011,10,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,476.0,7.933333333333334,Under 1 day,,2380.0,1
532,2011-10-17 03:34:00,2011,10,Fall,Maryland,MD,Northeast,RFC,Cold,Intentional Attack,Vandalism,428.0,7.133333333333334,Under 1 day,0.0,2511.4,1
624,2011-10-18 03:45:00,2011,10,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Intentional Attack,Vandalism,100.0,1.6666666666666667,Under 1 day,0.0,2123.4,1
630,2011-10-24 23:37:00,2011,10,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Intentional Attack,Vandalism,2843.0,47.38333333333333,1 to 3 days,0.0,2123.4,1
1495,2011-10-26 05:00:00,2011,10,Fall,Colorado,CO,Southwest,WECC,Cold,Severe Weather,,2040.0,34.0,1 to 3 days,204000.0,2836.1,1
310,2011-10-27 01:00:00,2011,10,Fall,Indiana,IN,Central,RFC,Cold,Intentional Attack,Vandalism,96.0,1.6,Under 1 day,,1860.0,1
579,2011-10-29 08:59:00,2011,10,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,13381.0,223.01666666666668,More than 3 days,50000.0,2123.4,1
629,2011-10-29 08:59:00,2011,10,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,13679.0,227.98333333333332,More than 3 days,312359.0,2123.4,1
805,2011-10-29 09:59:00,2011,10,Fall,New Jersey,NJ,Northeast,RFC,Cold,Severe Weather,,13201.0,220.01666666666668,More than 3 days,379000.0,2851.2,1
986,2011-10-29 11:18:00,2011,10,Fall,New York,NY,Northeast,NPCC,Cold,Severe Weather,,7962.0,132.7,More than 3 days,161151.0,4161.4,1
584,2011-10-29 12:57:00,2011,10,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,7803.0,130.05,More than 3 days,146721.0,2123.4,1
598,2011-10-29 14:00:00,2011,10,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,,2880.0,48.0,1 to 3 days,109335.0,2123.4,1
777,2011-10-29 14:30:00,2011,10,Fall,New Jersey,NJ,Northeast,RFC,Cold,Severe Weather,,11430.0,190.5,More than 3 days,197000.0,2851.2,1
927,2011-10-29 15:00:00,2011,10,Fall,New York,NY,Northeast,NPCC,Cold,Severe Weather,,5355.0,89.25,More than 3 days,145000.0,4161.4,1
955,2011-10-29 16:16:00,2011,10,Fall,New York,NY,Northeast,NPCC,Cold,Severe Weather,,6074.0,101.23333333333333,More than 3 days,50000.0,4161.4,1
1483,2011-11-13 11:30:00,2011,11,Fall,New Hampshire,NH,Northeast,NPCC,Cold,Intentional Attack,Vandalism,30.0,0.5,Under 1 day,0.0,1232.6,1
420,2011-11-30 10:00:00,2011,11,Fall,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,60.0,1.0,Under 1 day,0.0,2380.0,1
1096,2011-11-30 16:56:00,2011,11,Fall,California,CA,West,WECC,Cold,Severe Weather,,2464.0,41.06666666666667,1 to 3 days,150000.0,4303.7,1
1244,2011-12-01 00:45:00,2011,12,Winter,California,CA,West,WECC,Cold,Severe Weather,,9855.0,164.25,More than 3 days,91690.0,4303.7,1
1142,2011-12-01 03:29:00,2011,12,Winter,California,CA,West,WECC,Cold,Severe Weather,,2016.0,33.6,1 to 3 days,100000.0,4303.7,1
668,2011-12-01 10:00:00,2011,12,Winter,Utah,UT,Southwest,WECC,Cold,Severe Weather,,1631.0,27.183333333333334,1 to 3 days,60000.0,2737.1,1
295,2011-12-02 16:15:00,2011,12,Winter,Texas,TX,South,TRE,Cold,Intentional Attack,Vandalism,255.0,4.25,Under 1 day,,2435.3,1
421,2011-12-05 14:00:00,2011,12,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1620.0,27.0,1 to 3 days,,2380.0,1
1530,2011-12-06 08:00:00,2011,12,Winter,North Dakota,ND,West North Central,MRO,Cold,Public Appeal,,720.0,12.0,Under 1 day,34500.0,2192.2,1
145,2011-12-06 17:38:00,2011,12,Winter,Michigan,MI,East North Central,RFC,Cold,Intentional Attack,Vandalism,1046.0,17.433333333333334,Under 1 day,0.0,2034.1,1
1320,2011-12-07 19:29:00,2011,12,Winter,Virginia,VA,Southeast,SERC,Cold,Severe Weather,,208.0,3.466666666666667,Under 1 day,60000.0,2265.2,1
396,2011-12-08 08:45:00,2011,12,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,465.0,7.75,Under 1 day,,2380.0,1
707,2011-12-13 03:19:00,2011,12,Winter,Ohio,OH,Central,RFC,Cold,Intentional Attack,Vandalism,1440.0,24.0,1 to 3 days,0.0,2033.7,1
471,2011-12-19 08:48:00,2011,12,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,432.0,7.2,Under 1 day,,2380.0,1
816,2011-12-20 07:45:00,2011,12,Winter,Oregon,OR,Northwest,WECC,Cold,Intentional Attack,Vandalism,60.0,1.0,Under 1 day,2500.0,2804.9,1
469,2011-12-20 09:30:00,2011,12,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2380.0,1
1432,2012-01-05 10:28:00,2012,1,Winter,Oklahoma,OK,South,SPP,Cold,Intentional Attack,Vandalism,117.0,1.95,Under 1 day,,1901.7,1
1411,2012-01-05 10:35:00,2012,1,Winter,Oklahoma,OK,South,SPP,Cold,Intentional Attack,Vandalism,110.0,1.8333333333333333,Under 1 day,0.0,1901.7,1
1003,2012-01-09 13:36:00,2012,1,Winter,Louisiana,LA,South,SERC,Cold,System Operability Disruption,,2129.0,35.483333333333334,1 to 3 days,1.0,1685.8,1
1408,2012-01-09 14:30:00,2012,1,Winter,Connecticut,CT,Northeast,NPCC,Cold,Intentional Attack,Vandalism,60.0,1.0,Under 1 day,,1721.9,1
1491,2012-01-11 07:19:00,2012,1,Winter,Nevada,NV,West,WECC,Cold,Intentional Attack,Vandalism,108.0,1.8,Under 1 day,0.0,3314.8,1
214,2012-01-17 10:31:00,2012,1,Winter,Texas,TX,South,TRE,Cold,Intentional Attack,Vandalism,410.0,6.833333333333333,Under 1 day,0.0,2435.3,1
412,2012-01-19 07:00:00,2012,1,Winter,Washington,WA,Northwest,WECC,Cold,Severe Weather,Winter Storm,1920.0,32.0,1 to 3 days,426000.0,2380.0,1
1506,2012-02-11 08:47:00,2012,2,Winter,Colorado,CO,Southwest,WECC,Cold,Intentional Attack,Vandalism,103.0,1.7166666666666666,Under 1 day,0.0,2836.1,1
737,2012-02-13 07:02:00,2012,2,Winter,North Carolina,NC,Southeast,SERC,Cold,Intentional Attack,Vandalism,563.0,9.383333333333333,Under 1 day,,1367.2,1
395,2012-02-14 19:20:00,2012,2,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1240.0,20.666666666666668,Under 1 day,,2380.0,1
434,2012-02-15 05:33:00,2012,2,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,717.0,11.95,Under 1 day,0.0,2380.0,1
1301,2012-02-17 03:00:00,2012,2,Winter,Arkansas,AR,South,SERC,Cold,Intentional Attack,Vandalism,513.0,8.55,Under 1 day,,1492.8,1
247,2012-02-23 05:45:00,2012,2,Winter,Texas,TX,South,TRE,Cold,Intentional Attack,Vandalism,557.0,9.283333333333333,Under 1 day,0.0,2435.3,1
1473,2012-02-23 23:12:00,2012,2,Winter,New Hampshire,NH,Northeast,NPCC,Cold,Intentional Attack,Vandalism,108.0,1.8,Under 1 day,0.0,1232.6,1
448,2012-02-24 11:24:00,2012,2,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,25.0,0.4166666666666667,Under 1 day,,2380.0,1
1274,2012-02-28 02:59:00,2012,2,Winter,California,CA,West,WECC,Cold,Islanding,,193.0,3.216666666666667,Under 1 day,1.0,4303.7,1
1289,2012-03-02 13:45:00,2012,3,Spring,Arkansas,AR,South,SERC,Normal,Equipment Failure,,105.0,1.75,Under 1 day,,1492.8,1
85,2012-03-02 21:00:00,2012,3,Spring,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Winter Storm,2670.0,44.5,1 to 3 days,140000.0,2034.1,1
123,2012-03-02 21:00:00,2012,3,Spring,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Winter Storm,4050.0,67.5,1 to 3 days,130000.0,2034.1,1
533,2012-03-04 01:27:00,2012,3,Spring,Maryland,MD,Northeast,RFC,Normal,Intentional Attack,Vandalism,331.0,5.516666666666667,Under 1 day,,2511.4,1
